Site,Date(dd:mm:yyyy),Time(hh:mm:ss),Day_of_Year,Day_of_Year(Fraction),Absorption_AOD[440nm],Absorption_AOD[675nm],Absorption_AOD[870nm],Absorption_AOD[1020nm],Absorption_Angstrom_Exponent_440-870nm,Average_Solar_Zenith_Angles_for_Flux_Calculation(Degrees),Solar_Zenith_Angle_for_Measurement_Start(Degrees),Sky_Residual(%),Sun_Residual(%),Coincident_AOD440nm,Scattering_Angle_Bin_3.2_to_<6_degrees[440nm],Scattering_Angle_Bin_6_to_<30_degrees[440nm],Scattering_Angle_Bin_30_to_<80_degrees[440nm],Scattering_Angle_Bin_80_degrees_and_over[440nm],Scattering_Angle_Bin_3.2_to_<6_degrees[675nm],Scattering_Angle_Bin_6_to_<30_degrees[675nm],Scattering_Angle_Bin_30_to_<80_degrees[675nm],Scattering_Angle_Bin_80_degrees_and_over[675nm],Scattering_Angle_Bin_3.2_to_<6_degrees[870nm],Scattering_Angle_Bin_6_to_<30_degrees[870nm],Scattering_Angle_Bin_30_to_<80_degrees[870nm],Scattering_Angle_Bin_80_degrees_and_over[870nm],Scattering_Angle_Bin_3.2_to_<6_degrees[1020nm],Scattering_Angle_Bin_6_to_<30_degrees[1020nm],Scattering_Angle_Bin_30_to_<80_degrees[1020nm],Scattering_Angle_Bin_80_degrees_and_over[1020nm],Surface_Albedo[440m],Surface_Albedo[675m],Surface_Albedo[870m],Surface_Albedo[1020m],If_Retrieval_is_L2(without_L2_0.4_AOD_440_threshold),If_AOD_is_L2,Last_Processing_Date(dd:mm:yyyy),Last_Processing_Time(hh:mm:ss),Instrument_Number,Latitude(Degrees),Longitude(Degrees),Elevation(m),Inversion_Data_Quality_Level,Retrieval_Measurement_Scan_Type
IIT_Delhi,15:11:2021,03:48:03,319,319.158368,0.108820,0.048526,0.037818,0.031131,1.589080,61.606553,62.075468,1.825319,0.023689,1.091261,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.062870,0.111630,0.254310,0.257730,1,1,30:06:2022,23:14:59,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,15:11:2021,04:48:03,319,319.200035,0.101420,0.033304,0.022489,0.018220,2.255386,53.427818,53.773996,1.886654,0.039870,1.099633,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.060080,0.105040,0.238140,0.241750,1,1,30:06:2022,23:18:55,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,15:11:2021,07:47:55,319,319.324942,0.170270,0.073277,0.052210,0.039701,1.762391,50.462431,50.206140,1.670785,0.021083,1.675474,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.059380,0.103270,0.233440,0.236530,1,1,30:06:2022,23:49:12,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,15:11:2021,08:47:54,319,319.366597,0.167640,0.066073,0.047982,0.038418,1.874718,57.290319,56.881001,2.122839,0.031780,1.653820,4,10,7,5,4,10,7,5,4,10,7,5,4,10,8,4,0.061410,0.107930,0.244650,0.247030,1,1,30:06:2022,23:58:23,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,15:11:2021,10:27:21,319,319.435660,0.113400,0.052989,0.043823,0.038571,1.438016,73.618929,73.066298,3.697278,0.041995,1.374546,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.070340,0.128330,0.292580,0.291990,1,1,30:06:2022,23:32:15,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,15:11:2021,10:45:29,319,319.448252,0.141770,0.054405,0.043282,0.037722,1.796578,77.014263,76.446441,2.868855,0.019848,1.355494,4,10,6,6,4,10,6,6,4,10,7,6,4,10,7,6,0.073470,0.135470,0.309160,0.307470,1,1,30:06:2022,23:37:54,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,16:11:2021,03:10:12,320,320.132083,0.081566,0.030581,0.025174,0.022189,1.788082,68.048028,68.568630,1.920022,0.020565,0.845842,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.066050,0.119090,0.272330,0.275560,1,1,30:06:2022,23:25:37,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,16:11:2021,03:48:14,320,320.158495,0.086650,0.039485,0.029869,0.024325,1.594407,61.794835,62.262218,2.119947,0.059382,0.850959,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.062950,0.111810,0.254760,0.258170,1,1,30:06:2022,23:33:36,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,16:11:2021,10:26:33,320,320.435104,0.120810,0.054286,0.044306,0.037837,1.516487,73.594135,73.043722,1.569335,0.006773,1.151858,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.070320,0.128300,0.292480,0.291900,1,1,30:06:2022,23:15:04,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,17:11:2021,02:35:34,321,321.108032,0.104500,0.048338,0.038002,0.031553,1.520390,74.444488,74.999785,1.682492,0.013611,0.828202,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.069180,0.128860,0.288670,0.292630,1,1,30:06:2022,23:14:14,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,17:11:2021,03:10:48,321,321.132500,0.097297,0.047727,0.038271,0.031582,1.402719,68.144567,68.663300,1.737134,0.024488,0.787598,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.064980,0.118720,0.264460,0.268590,1,1,30:06:2022,23:23:00,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,17:11:2021,03:48:23,321,321.158600,0.105560,0.052812,0.042131,0.035453,1.378664,61.986503,62.452464,1.993718,0.028104,0.840601,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.062080,0.111660,0.247470,0.251730,1,1,30:06:2022,23:30:57,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,17:11:2021,07:48:20,321,321.325231,0.151810,0.070469,0.052756,0.044413,1.579167,50.927540,50.673578,2.260131,0.023045,1.362895,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.058730,0.103380,0.226880,0.230760,1,1,30:06:2022,23:13:59,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,17:11:2021,08:48:16,321,321.366852,0.142620,0.075552,0.061681,0.051427,1.258986,57.693106,57.286881,1.678162,0.017273,1.248421,4,10,7,5,4,10,7,5,4,10,7,5,4,10,7,5,0.060670,0.107990,0.237920,0.241130,1,1,30:06:2022,23:23:41,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,17:11:2021,09:48:20,321,321.408565,0.161740,0.084007,0.063585,0.052742,1.389224,66.954479,66.448246,1.732947,0.006648,1.255377,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.064640,0.117370,0.260060,0.261960,1,1,30:06:2022,23:33:16,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,17:11:2021,10:43:59,321,321.447211,0.136370,0.067971,0.054339,0.044436,1.381742,76.953492,76.389597,2.214102,0.005606,1.047691,4,10,6,6,4,10,6,6,4,10,7,6,4,10,6,5,0.071900,0.134470,0.299720,0.299210,1,1,30:06:2022,23:40:45,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,18:11:2021,03:11:59,322,322.133322,0.113380,0.055133,0.043448,0.035742,1.439181,68.140221,68.656419,1.691304,0.010222,1.041263,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.064980,0.118710,0.264440,0.268570,1,1,30:06:2022,23:37:35,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,18:11:2021,03:48:36,322,322.158750,0.119380,0.057936,0.046104,0.038078,1.429466,62.165975,62.630463,1.768109,0.015353,1.090761,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.062150,0.111830,0.247890,0.252150,1,1,30:06:2022,23:19:11,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,18:11:2021,07:48:28,322,322.325324,0.153000,0.074421,0.058236,0.048894,1.447980,51.144149,50.891590,1.461228,0.017152,1.396730,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.058780,0.103510,0.227190,0.231050,1,1,30:06:2022,23:43:01,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,19:11:2021,02:35:56,323,323.108287,0.111860,0.053070,0.040656,0.033783,1.514826,74.748329,75.301224,2.603117,0.016752,1.181099,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.069420,0.129450,0.290060,0.294010,1,1,30:06:2022,23:32:17,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,19:11:2021,03:13:07,323,323.134109,0.101350,0.046343,0.038850,0.033302,1.454051,68.144304,68.658059,1.738953,0.017515,1.143193,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.064990,0.118720,0.264450,0.268570,1,1,30:06:2022,23:14:28,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,19:11:2021,03:48:50,323,323.158912,0.100490,0.046491,0.035632,0.029150,1.553541,62.340890,62.803936,1.982604,0.023880,1.126282,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.062220,0.112010,0.248300,0.252560,1,1,30:06:2022,23:23:25,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,19:11:2021,04:48:48,323,323.200556,0.108730,0.049478,0.038869,0.033174,1.546950,54.283854,54.624440,2.111333,0.029128,1.154302,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.059510,0.105410,0.232200,0.236580,1,1,30:06:2022,23:30:57,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,20:11:2021,08:48:56,324,324.367315,0.101910,0.041086,0.029809,0.024198,1.840571,58.265674,57.863778,2.596099,0.036876,1.078174,4,10,7,5,4,10,7,5,4,10,7,5,4,10,7,5,0.060860,0.108450,0.239030,0.242190,1,1,30:06:2022,23:21:03,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,20:11:2021,09:49:02,324,324.409051,0.117400,0.062315,0.049259,0.039867,1.298285,67.447586,66.945379,1.833739,0.013145,1.315077,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.064900,0.118000,0.261530,0.263380,1,1,30:06:2022,23:36:25,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,20:11:2021,10:41:59,324,324.445822,0.096696,0.044779,0.035151,0.027898,1.520594,76.872404,76.314211,1.735957,0.006857,0.961478,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.071820,0.134260,0.299250,0.298830,1,1,30:06:2022,23:45:35,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,21:11:2021,07:49:10,325,325.325810,-999.0,-999.0,-999.0,-999.0,-999.0,51.780667,51.531452,4.507290,0.223825,0.367443,3,10,8,4,3,10,8,4,3,10,8,3,3,10,8,4,0.058940,0.103880,0.228100,0.231930,1,1,30:06:2022,23:24:46,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,21:11:2021,08:49:11,325,325.367488,-999.0,-999.0,-999.0,-999.0,-999.0,58.447302,58.046769,1.824464,0.123113,0.375523,4,10,7,5,4,10,7,5,4,10,7,5,4,10,7,5,0.060920,0.108600,0.239390,0.242530,1,1,30:06:2022,23:31:12,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,21:11:2021,09:49:11,325,325.409155,0.052054,0.022871,0.018856,0.016675,1.538291,67.585538,67.084754,1.835929,0.031042,0.448204,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.064980,0.118180,0.261960,0.263790,1,1,30:06:2022,23:37:18,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,21:11:2021,10:23:11,325,325.432766,0.070132,0.030523,0.025375,0.021697,1.542177,73.512610,72.972710,1.613121,0.011374,0.584728,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.068900,0.127410,0.283430,0.283980,1,1,30:06:2022,23:13:04,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,22:11:2021,02:38:56,326,326.110370,0.052851,0.024152,0.020300,0.015842,1.451552,74.749525,75.296904,1.381546,0.007035,0.443111,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.069420,0.129440,0.290040,0.293990,1,1,30:06:2022,23:30:34,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,22:11:2021,03:16:29,326,326.136447,0.050754,0.021347,0.017922,0.015999,1.582651,68.159372,68.666051,1.610097,0.012678,0.444553,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.065000,0.118740,0.264500,0.268600,1,1,30:06:2022,23:36:28,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,22:11:2021,03:49:33,326,326.159410,0.047222,0.018428,0.014446,0.012899,1.789753,62.849848,63.308890,1.889351,0.017223,0.448714,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.062430,0.112520,0.249540,0.253760,1,1,30:06:2022,23:15:04,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,22:11:2021,04:49:37,326,326.201123,0.041853,0.019648,0.013406,0.011440,1.683452,54.861458,55.197987,2.655683,0.121780,0.408351,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.059680,0.105810,0.233150,0.237510,1,1,30:06:2022,23:20:17,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,22:11:2021,05:49:32,326,326.242731,0.033375,0.011526,0.008280,0.006607,2.095411,49.891399,50.052843,2.258735,0.068149,0.413811,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.058440,0.102770,0.225580,0.229930,1,1,30:06:2022,23:22:26,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,22:11:2021,10:41:39,326,326.445590,0.062362,0.030567,0.025707,0.021779,1.341316,76.978335,76.423107,1.835392,0.015038,0.537043,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.071920,0.134510,0.299830,0.299370,1,1,30:06:2022,23:28:57,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,23:11:2021,02:39:54,327,327.111042,0.070986,0.033568,0.028118,0.023505,1.402617,74.754968,75.300601,1.423548,0.008031,0.689341,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.069430,0.129470,0.290080,0.294010,1,1,30:06:2022,23:19:36,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,23:11:2021,03:17:29,327,327.137141,0.070844,0.035915,0.028621,0.023385,1.359412,68.183342,68.687893,1.564440,0.014983,0.712452,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.065010,0.118770,0.264580,0.268670,1,1,30:06:2022,23:25:59,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,24:11:2021,02:40:55,328,328.111748,0.063079,0.029482,0.024285,0.019481,1.442907,74.750579,75.294454,1.265783,0.008389,0.583233,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.069430,0.129460,0.290080,0.293980,1,1,30:06:2022,23:19:01,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,24:11:2021,03:18:38,328,328.137940,0.061934,0.029377,0.023678,0.019624,1.448432,68.181064,68.683336,1.354174,0.013959,0.582128,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.065010,0.118770,0.264570,0.268650,1,1,30:06:2022,23:24:20,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,24:11:2021,03:51:23,328,328.160683,0.068500,0.030573,0.024331,0.020628,1.560185,62.972051,63.426495,1.513264,0.020452,0.612346,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.062490,0.112640,0.249830,0.254040,1,1,30:06:2022,23:29:54,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,24:11:2021,04:50:02,328,328.201412,0.071126,0.029940,0.022422,0.018830,1.731491,55.241674,55.576179,1.500533,0.174017,0.657529,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.059780,0.106070,0.233800,0.238140,1,1,30:06:2022,23:35:20,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,24:11:2021,05:50:00,328,328.243056,0.085448,0.038056,0.026144,0.021003,1.756735,50.299258,50.459646,1.538604,0.155123,0.743098,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.058530,0.102990,0.226140,0.230470,1,1,30:06:2022,23:37:53,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,24:11:2021,07:49:56,328,328.326343,0.086820,0.049769,0.038866,0.033215,1.194076,52.362471,52.116450,3.183261,0.273012,0.790544,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.059080,0.104230,0.228960,0.232760,1,1,30:06:2022,23:16:55,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,24:11:2021,08:50:01,328,328.368067,0.124880,0.045959,0.031656,0.026185,2.051273,58.963427,58.566739,3.641536,0.373472,1.098251,3,11,7,5,3,11,7,5,4,10,7,5,4,10,7,5,0.061100,0.109030,0.240420,0.243520,1,1,30:06:2022,23:20:17,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,24:11:2021,10:22:02,328,328.431968,0.130160,0.048425,0.035981,0.029491,1.934738,73.557820,73.023319,2.759280,0.014001,0.943218,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.068940,0.127510,0.283630,0.284180,1,1,30:06:2022,23:36:36,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,24:11:2021,10:40:14,328,328.444606,0.118280,0.048192,0.040708,0.035186,1.624266,76.861719,76.310312,2.523599,0.013237,0.935807,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.071800,0.134250,0.299220,0.298810,1,1,30:06:2022,23:40:41,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,25:11:2021,02:42:31,329,329.112859,0.102120,0.047975,0.039194,0.032570,1.445698,74.640213,75.181818,1.841188,0.013995,0.959037,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.068580,0.128590,0.281310,0.286360,1,1,30:06:2022,23:35:53,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,25:11:2021,03:19:43,329,329.138692,0.105040,0.047520,0.037453,0.031229,1.551797,68.188676,68.688796,2.362264,0.020879,0.967022,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.064350,0.118310,0.257030,0.262150,1,1,30:06:2022,23:17:49,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,25:11:2021,03:50:24,329,329.160000,0.104560,0.046765,0.037240,0.031456,1.556113,63.315994,63.771349,2.880358,0.043884,0.981146,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.062010,0.112620,0.243530,0.248690,1,1,30:06:2022,23:25:55,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,25:11:2021,04:50:23,329,329.201655,0.112000,0.051860,0.038171,0.031374,1.605366,55.410064,55.743314,1.806975,0.028823,1.056866,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.059260,0.105930,0.227380,0.232610,1,1,30:06:2022,23:34:00,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,25:11:2021,05:50:22,329,329.243310,0.123570,0.063518,0.047796,0.039120,1.413158,50.488066,50.647587,1.096954,0.022577,1.160196,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.058020,0.102880,0.219890,0.225090,1,1,30:06:2022,23:40:41,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,25:11:2021,07:50:14,329,329.326551,0.110100,0.054064,0.040765,0.032837,1.481926,52.546349,52.301270,2.321909,0.092131,1.105304,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.058570,0.104110,0.222660,0.227350,1,1,30:06:2022,23:19:24,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,25:11:2021,08:50:15,329,329.368229,0.101660,0.052176,0.041012,0.033482,1.358232,59.116062,58.720719,1.369241,0.018848,1.005252,3,11,7,5,3,11,7,5,3,11,7,5,4,10,7,5,0.060560,0.108840,0.233830,0.237880,1,1,30:06:2022,23:28:08,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,25:11:2021,09:50:16,329,329.409907,0.112850,0.049741,0.037911,0.030250,1.636516,68.154911,67.659014,1.432113,0.013170,1.002507,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.064630,0.118470,0.256210,0.259050,1,1,30:06:2022,23:39:48,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,25:11:2021,10:22:20,329,329.432176,0.118920,0.054620,0.045863,0.038722,1.444957,73.683494,73.150076,2.034645,0.013771,1.033394,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.068290,0.127120,0.276090,0.277800,1,1,30:06:2022,23:48:01,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,25:11:2021,10:40:30,329,329.444792,0.110670,0.052098,0.046236,0.039695,1.333744,76.974831,76.424498,1.487512,0.008180,1.032764,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.071110,0.133770,0.291290,0.292140,1,1,30:06:2022,23:51:04,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,26:11:2021,03:22:43,330,330.140775,0.127300,0.057261,0.042551,0.035819,1.638076,67.878728,68.374225,1.795167,0.016912,1.022273,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.064180,0.117890,0.256060,0.261190,1,1,30:06:2022,23:22:38,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,26:11:2021,03:50:42,330,330.160208,0.130560,0.062483,0.046496,0.039180,1.539420,63.463261,63.917479,1.791218,0.018354,1.063895,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.062070,0.112770,0.243880,0.249050,1,1,30:06:2022,23:31:36,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,27:11:2021,03:22:59,331,331.140961,0.095842,0.045999,0.035846,0.028976,1.474340,68.018524,68.513021,1.846292,0.019814,0.949882,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.064260,0.118090,0.256510,0.261610,1,1,30:06:2022,23:27:54,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,27:11:2021,03:50:57,331,331.160382,0.105570,0.053839,0.041383,0.032946,1.397564,63.615023,64.068246,1.580042,0.020391,1.037645,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.062140,0.112930,0.244250,0.249410,1,1,30:06:2022,23:37:14,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,27:11:2021,04:50:58,331,331.202060,0.105020,0.045344,0.033425,0.025423,1.712623,55.746912,56.078154,1.263314,0.020532,1.041249,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.059360,0.106160,0.227950,0.233170,1,1,30:06:2022,23:44:41,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,27:11:2021,07:50:53,331,331.327002,0.154200,0.090957,0.073123,0.059121,1.111293,52.897140,52.653803,1.112557,0.015812,1.575320,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.058660,0.104330,0.223180,0.227850,1,1,30:06:2022,23:29:21,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,27:11:2021,08:50:52,331,331.368657,0.142520,0.083201,0.063317,0.051481,1.199550,59.420720,59.027712,1.111717,0.005240,1.411566,3,10,8,5,3,10,8,5,3,11,7,5,3,11,7,5,0.060670,0.109100,0.234440,0.238470,1,1,30:06:2022,23:40:10,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,27:11:2021,09:50:55,331,331.410359,0.140320,0.080462,0.067655,0.057858,1.096502,68.418878,67.925167,1.480339,0.013651,1.539464,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.064780,0.118820,0.257040,0.259830,1,1,30:06:2022,23:51:01,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,27:11:2021,10:20:04,331,331.430602,0.140910,0.071286,0.058463,0.049292,1.324971,73.408262,72.879911,1.532757,0.011220,1.456829,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.068080,0.126620,0.274950,0.276740,1,1,01:07:2022,00:01:13,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,27:11:2021,10:38:16,331,331.443241,0.132560,0.073861,0.059246,0.049466,1.203258,76.676976,76.131119,1.477681,0.010931,1.440259,4,9,7,6,4,9,7,6,4,10,7,6,4,10,7,6,0.070840,0.133120,0.289800,0.290740,1,1,01:07:2022,00:04:25,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,28:11:2021,03:51:20,332,332.160648,0.153950,0.077985,0.060500,0.049629,1.395926,63.743611,64.195682,1.843169,0.022596,1.600121,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.062190,0.113060,0.244570,0.249730,1,1,30:06:2022,23:38:53,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,28:11:2021,04:51:18,332,332.202292,0.152480,0.075737,0.057267,0.047884,1.460353,55.904142,56.234383,1.543119,0.017477,1.570672,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.059400,0.106270,0.228210,0.233430,1,1,30:06:2022,23:17:12,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,29:11:2021,03:51:38,333,333.160856,0.104190,0.051576,0.039934,0.030216,1.434499,63.881430,64.332544,1.563415,0.017441,0.892406,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.062250,0.113210,0.244920,0.250070,1,1,30:06:2022,23:23:44,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,29:11:2021,04:51:38,333,333.202523,0.122730,0.060279,0.048946,0.041504,1.384265,56.056788,56.386098,1.629506,0.023754,1.089992,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.059450,0.106380,0.228480,0.233690,1,1,30:06:2022,23:33:09,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,04:12:2021,02:50:37,338,338.118484,0.052551,0.027829,0.023549,0.019021,1.212424,74.714052,75.242870,1.608486,0.007814,0.567095,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.068190,0.129290,0.276280,0.281760,1,1,30:06:2022,23:31:39,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,04:12:2021,03:30:28,338,338.146157,0.051050,0.028355,0.023171,0.018224,1.183765,68.011199,68.492606,1.733999,0.019003,0.570868,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.063870,0.118530,0.251470,0.257000,1,1,30:06:2022,23:17:53,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,04:12:2021,03:54:32,338,338.162870,0.043773,0.021728,0.018370,0.016916,1.314673,64.309539,64.754472,1.806600,0.019271,0.503117,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.062090,0.114090,0.241150,0.246710,1,1,30:06:2022,23:20:21,1170,28.545000,77.192600,15.000000,lev20,Almucantar
